ID,Type,PieceMark,Section,Material,StartX,StartY,StartZ,EndX,EndY,EndZ,Holes,HoleCount
100244,beam,M244,L45x5,A36,0.8746689055996335,-0.8246607664037533,18.018336867840144,0.8638917675704575,0.8138836129311422,18.61520276323824,"[{'MemberID': 100244, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': 0.8743908998511264, 'HoleCenterY': -0.7823908998511264, 'HoleCenterZ': 18.03373434043199, 'NormalX': -0.999837034078736, 'NormalY': 0.0, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100236, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100244, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': 0.8641664069505011, 'HoleCenterY': 0.7721664069505011, 'HoleCenterZ': 18.600006610914942, 'NormalX': -0.999837034078736, 'NormalY': 0.0, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100237, 'Radius': 0.006, 'Depth': 0.05}]",2
100245,beam,M245,L45x5,A36,0.8246607664037533,0.8746689055996335,18.018336867840144,-0.8138836129311422,0.8638917675704575,18.61520276323824,"[{'MemberID': 100245, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': 0.7823908998511264, 'HoleCenterY': 0.8743908998511264, 'HoleCenterZ': 18.03373434043199, 'NormalX': -0.0, 'NormalY': -0.999837034078736, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100237, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100245, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': -0.7721664069505011, 'HoleCenterY': 0.8641664069505011, 'HoleCenterZ': 18.600006610914942, 'NormalX': -0.0, 'NormalY': -0.999837034078736, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100238, 'Radius': 0.006, 'Depth': 0.05}]",2
100246,beam,M246,L45x5,A36,-0.8746689055996335,0.8246607664037533,18.018336867840144,-0.8638917675704575,-0.8138836129311422,18.61520276323824,"[{'MemberID': 100246, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': -0.8743908998511264, 'HoleCenterY': 0.7823908998511264, 'HoleCenterZ': 18.03373434043199, 'NormalX': 0.999837034078736, 'NormalY': 0.0, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100238, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100246, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': -0.8641664069505011, 'HoleCenterY': -0.7721664069505011, 'HoleCenterZ': 18.600006610914942, 'NormalX': 0.999837034078736, 'NormalY': 0.0, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100235, 'Radius': 0.006, 'Depth': 0.05}]",2
100247,beam,M247,L45x5,A36,0.8132212701297736,-0.8632294621852568,18.651885889974498,-0.8024529916789137,-0.8524610941572667,19.248360250178163,"[{'MemberID': 100247, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': 0.770947898294945, 'HoleCenterY': -0.862947898294945, 'HoleCenterZ': 18.66749236983631, 'NormalX': 0.0, 'NormalY': -0.999837034078736, 'NormalZ': 0.0180528469953184, 'ConnectedLegID': 100236, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100247, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': -0.7607379361331729, 'HoleCenterY': -0.8527379361331728, 'HoleCenterZ': 19.232959871362784, 'NormalX': 0.0, 'NormalY': -0.999837034078736, 'NormalZ': 0.0180528469953184, 'ConnectedLegID': 100235, 'Radius': 0.006, 'Depth': 0.05}]",2
100248,beam,M248,L45x5,A36,0.8632294621852568,0.8132212701297736,18.651885889974498,0.8524610941572667,-0.8024529916789137,19.248360250178163,"[{'MemberID': 100248, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': 0.862947898294945, 'HoleCenterY': 0.770947898294945, 'HoleCenterZ': 18.66749236983631, 'NormalX': 0.999837034078736, 'NormalY': 0.0, 'NormalZ': 0.0180528469953184, 'ConnectedLegID': 100237, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100248, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': 0.8527379361331728, 'HoleCenterY': -0.7607379361331729, 'HoleCenterZ': 19.232959871362784, 'NormalX': 0.999837034078736, 'NormalY': 0.0, 'NormalZ': 0.0180528469953184, 'ConnectedLegID': 100236, 'Radius': 0.006, 'Depth': 0.05}]",2
100249,beam,M249,L45x5,A36,-0.8132212701297736,0.8632294621852568,18.651885889974498,0.8024529916789137,0.8524610941572667,19.248360250178163,"[{'MemberID': 100249, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': -0.770947898294945, 'HoleCenterY': 0.862947898294945, 'HoleCenterZ': 18.66749236983631, 'NormalX': -0.0, 'NormalY': 0.999837034078736, 'NormalZ': 0.0180528469953184, 'ConnectedLegID': 100238, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100249, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': 0.7607379361331729, 'HoleCenterY': 0.8527379361331728, 'HoleCenterZ': 19.232959871362784, 'NormalX': -0.0, 'NormalY': 0.999837034078736, 'NormalZ': 0.0180528469953184, 'ConnectedLegID': 100237, 'Radius': 0.006, 'Depth': 0.05}]",2
100250,beam,M250,L45x5,A36,-0.8632294621852568,-0.8132212701297736,18.651885889974498,-0.8524610941572667,0.8024529916789137,19.248360250178163,"[{'MemberID': 100250, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': -0.862947898294945, 'HoleCenterY': -0.770947898294945, 'HoleCenterZ': 18.66749236983631, 'NormalX': -0.999837034078736, 'NormalY': 0.0, 'NormalZ': 0.0180528469953184, 'ConnectedLegID': 100235, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100250, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': -0.8527379361331728, 'HoleCenterY': 0.7607379361331729, 'HoleCenterZ': 19.232959871362784, 'NormalX': -0.999837034078736, 'NormalY': 0.0, 'NormalZ': 0.0180528469953184, 'ConnectedLegID': 100238, 'Radius': 0.006, 'Depth': 0.05}]",2
100251,beam,M251,L45x5,A36,-0.8017817594176169,-0.8517898686695723,19.28553570930045,0.7910213736861373,-0.8410295671673638,19.881417043801022,"[{'MemberID': 100251, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': -0.759503052959501, 'HoleCenterY': -0.851503052959501, 'HoleCenterZ': 19.30135251492299, 'NormalX': 0.0, 'NormalY': 0.999837034078736, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100235, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100251, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': 0.7493112744278378, 'HoleCenterY': -0.8413112744278378, 'HoleCenterZ': 19.865812936136777, 'NormalX': 0.0, 'NormalY': 0.999837034078736, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100236, 'Radius': 0.006, 'Depth': 0.05}]",2
100252,beam,M252,L45x5,A36,0.8517898686695723,-0.8017817594176169,19.28553570930045,0.8410295671673638,0.7910213736861373,19.881417043801022,"[{'MemberID': 100252, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': 0.851503052959501, 'HoleCenterY': -0.759503052959501, 'HoleCenterZ': 19.30135251492299, 'NormalX': -0.999837034078736, 'NormalY': 0.0, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100236, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100252, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': 0.8413112744278378, 'HoleCenterY': 0.7493112744278378, 'HoleCenterZ': 19.865812936136777, 'NormalX': -0.999837034078736, 'NormalY': 0.0, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100237, 'Radius': 0.006, 'Depth': 0.05}]",2
100253,beam,M253,L45x5,A36,0.8017817594176169,0.8517898686695723,19.28553570930045,-0.7910213736861373,0.8410295671673638,19.881417043801022,"[{'MemberID': 100253, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': 0.759503052959501, 'HoleCenterY': 0.851503052959501, 'HoleCenterZ': 19.30135251492299, 'NormalX': -0.0, 'NormalY': -0.999837034078736, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100237, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100253, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': -0.7493112744278378, 'HoleCenterY': 0.8413112744278378, 'HoleCenterZ': 19.865812936136777, 'NormalX': -0.0, 'NormalY': -0.999837034078736, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100238, 'Radius': 0.006, 'Depth': 0.05}]",2
100254,beam,M254,L45x5,A36,-0.8517898686695723,0.8017817594176169,19.28553570930045,-0.8410295671049414,-0.7910213829262718,19.88141704725784,"[{'MemberID': 100254, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 1, 'HoleCenterX': -0.851503052959501, 'HoleCenterY': 0.759503052959501, 'HoleCenterZ': 19.30135251492299, 'NormalX': 0.999837034078736, 'NormalY': 0.0, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100238, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100254, 'MemberType': 'brace', 'Section': 'L45x5', 'HoleNumber': 2, 'HoleCenterX': -0.8413112744278377, 'HoleCenterY': -0.7493112744278377, 'HoleCenterZ': 19.86581293613678, 'NormalX': 0.999837034078736, 'NormalY': 0.0, 'NormalZ': -0.0180528469953184, 'ConnectedLegID': 100235, 'Radius': 0.006, 'Depth': 0.05}]",2
100263,beam,M263,L60x4,A36,-0.8641589002175877,-0.914167046883852,15.83073603684421,0.8453957569705448,-0.8954039036368092,16.869931322668037,"[{'MemberID': 100263, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': -0.8014791075284318, 'HoleCenterY': -0.9134791075284318, 'HoleCenterZ': 15.868837506607171, 'NormalX': 0.0, 'NormalY': 0.9998370401231176, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100255, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100263, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': 0.784076906034839, 'HoleCenterY': -0.896076906034839, 'HoleCenterZ': 16.832657135173307, 'NormalX': 0.0, 'NormalY': 0.9998370401231176, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100256, 'Radius': 0.006, 'Depth': 0.05}]",2
100264,beam,M264,L60x4,A36,0.914167046883852,-0.8641589002175877,15.83073603684421,0.8954039036368092,0.8453957569705448,16.869931322668037,"[{'MemberID': 100264, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': 0.9134791075284318, 'HoleCenterY': -0.8014791075284318, 'HoleCenterZ': 15.868837506607171, 'NormalX': -0.9998370401231176, 'NormalY': 0.0, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100256, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100264, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': 0.896076906034839, 'HoleCenterY': 0.784076906034839, 'HoleCenterZ': 16.832657135173307, 'NormalX': -0.9998370401231176, 'NormalY': 0.0, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100257, 'Radius': 0.006, 'Depth': 0.05}]",2
100265,beam,M265,L60x4,A36,0.8641589002175877,0.914167046883852,15.83073603684421,-0.8453957569705448,0.8954039036368092,16.869931322668037,"[{'MemberID': 100265, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': 0.8014791075284318, 'HoleCenterY': 0.9134791075284318, 'HoleCenterZ': 15.868837506607171, 'NormalX': -0.0, 'NormalY': -0.9998370401231176, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100257, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100265, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': -0.784076906034839, 'HoleCenterY': 0.896076906034839, 'HoleCenterZ': 16.832657135173307, 'NormalX': -0.0, 'NormalY': -0.9998370401231176, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100258, 'Radius': 0.006, 'Depth': 0.05}]",2
100266,beam,M266,L60x4,A36,-0.914167046883852,0.8641589002175877,15.83073603684421,-0.8954039036368092,-0.8453957569705448,16.869931322668037,"[{'MemberID': 100266, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': -0.9134791075284318, 'HoleCenterY': 0.8014791075284318, 'HoleCenterZ': 15.868837506607171, 'NormalX': 0.9998370401231176, 'NormalY': 0.0, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100258, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100266, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': -0.896076906034839, 'HoleCenterY': -0.784076906034839, 'HoleCenterZ': 16.832657135173307, 'NormalX': 0.9998370401231176, 'NormalY': 0.0, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100255, 'Radius': 0.006, 'Depth': 0.05}]",2
100267,beam,M267,L60x4,A36,0.8442853037331992,-0.8942934503994636,16.93143369219022,-0.8255468064498837,-0.8755549531161481,17.96926396315579,"[{'MemberID': 100267, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': 0.7815898960000001, 'HoleCenterY': -0.893589896, 'HoleCenterZ': 16.970399999999998, 'NormalX': 0.0, 'NormalY': -0.9998370401231176, 'NormalZ': 0.0180525122308047, 'ConnectedLegID': 100256, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100267, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': -0.7642428924715682, 'HoleCenterY': -0.8762428924715682, 'HoleCenterZ': 17.931162493392826, 'NormalX': 0.0, 'NormalY': -0.9998370401231176, 'NormalZ': 0.0180525122308047, 'ConnectedLegID': 100255, 'Radius': 0.006, 'Depth': 0.05}]",2
100268,beam,M268,L60x4,A36,0.8942934503994636,0.8442853037331992,16.93143369219022,0.8755549531161481,-0.8255468064498837,17.96926396315579,"[{'MemberID': 100268, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': 0.893589896, 'HoleCenterY': 0.7815898960000001, 'HoleCenterZ': 16.970399999999998, 'NormalX': 0.9998370401231176, 'NormalY': 0.0, 'NormalZ': 0.0180525122308047, 'ConnectedLegID': 100257, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100268, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': 0.8762428924715682, 'HoleCenterY': -0.7642428924715682, 'HoleCenterZ': 17.931162493392826, 'NormalX': 0.9998370401231176, 'NormalY': 0.0, 'NormalZ': 0.0180525122308047, 'ConnectedLegID': 100256, 'Radius': 0.006, 'Depth': 0.05}]",2
100269,beam,M269,L60x4,A36,-0.8442853037331992,0.8942934503994636,16.93143369219022,0.8255468064498837,0.8755549531161481,17.96926396315579,"[{'MemberID': 100269, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': -0.7815898960000001, 'HoleCenterY': 0.893589896, 'HoleCenterZ': 16.970399999999998, 'NormalX': -0.0, 'NormalY': 0.9998370401231176, 'NormalZ': 0.0180525122308047, 'ConnectedLegID': 100258, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100269, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': 0.7642428924715682, 'HoleCenterY': 0.8762428924715682, 'HoleCenterZ': 17.931162493392826, 'NormalX': -0.0, 'NormalY': 0.9998370401231176, 'NormalZ': 0.0180525122308047, 'ConnectedLegID': 100257, 'Radius': 0.006, 'Depth': 0.05}]",2
100270,beam,M270,L60x4,A36,-0.8942934503994636,-0.8442853037331992,16.93143369219022,-0.8755549530052987,0.8255468163279243,17.96926396929517,"[{'MemberID': 100270, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': -0.893589896, 'HoleCenterY': -0.7815898960000001, 'HoleCenterZ': 16.970399999999998, 'NormalX': -0.9998370401231176, 'NormalY': 0.0, 'NormalZ': 0.0180525122308047, 'ConnectedLegID': 100255, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100270, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': -0.8762428924715682, 'HoleCenterY': 0.7642428924715682, 'HoleCenterZ': 17.93116249339283, 'NormalX': -0.9998370401231176, 'NormalY': 0.0, 'NormalZ': 0.0180525122308047, 'ConnectedLegID': 100258, 'Radius': 0.006, 'Depth': 0.05}]",2
100279,beam,M279,L60x4,A36,-0.9012319937782248,-0.9512401405844956,13.77746290057233,0.8837070703657935,-0.9337152171720644,14.748071129768956,"[{'MemberID': 100279, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': -0.8386254558570299, 'HoleCenterY': -0.9506254558570298, 'HoleCenterZ': 13.81150687559002, 'NormalX': 0.0, 'NormalY': 0.9998370373220766, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100271, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100279, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': 0.8223179490362874, 'HoleCenterY': -0.9343179490362874, 'HoleCenterZ': 14.71468915749746, 'NormalX': 0.0, 'NormalY': 0.9998370373220766, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100272, 'Radius': 0.006, 'Depth': 0.05}]",2
100280,beam,M280,L60x4,A36,0.9512401405844956,-0.9012319937782248,13.77746290057233,0.9337152171720644,0.8837070703657935,14.748071129768956,"[{'MemberID': 100280, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': 0.9506254558570298, 'HoleCenterY': -0.8386254558570299, 'HoleCenterZ': 13.81150687559002, 'NormalX': -0.9998370373220766, 'NormalY': 0.0, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100272, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100280, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': 0.9343179490362874, 'HoleCenterY': 0.8223179490362874, 'HoleCenterZ': 14.71468915749746, 'NormalX': -0.9998370373220766, 'NormalY': 0.0, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100273, 'Radius': 0.006, 'Depth': 0.05}]",2
100281,beam,M281,L60x4,A36,0.9012319937782248,0.9512401405844956,13.77746290057233,-0.8837070703657935,0.9337152171720644,14.748071129768956,"[{'MemberID': 100281, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': 0.8386254558570299, 'HoleCenterY': 0.9506254558570298, 'HoleCenterZ': 13.81150687559002, 'NormalX': -0.0, 'NormalY': -0.9998370373220766, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100273, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100281, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': -0.8223179490362874, 'HoleCenterY': 0.9343179490362874, 'HoleCenterZ': 14.71468915749746, 'NormalX': -0.0, 'NormalY': -0.9998370373220766, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100274, 'Radius': 0.006, 'Depth': 0.05}]",2
100282,beam,M282,L60x4,A36,-0.9512401405844956,0.9012319937782248,13.77746290057233,-0.9337152171720644,-0.8837070703657935,14.748071129768956,"[{'MemberID': 100282, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': -0.9506254558570298, 'HoleCenterY': 0.8386254558570299, 'HoleCenterZ': 13.81150687559002, 'NormalX': 0.9998370373220766, 'NormalY': 0.0, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100274, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100282, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': -0.9343179490362874, 'HoleCenterY': -0.8223179490362874, 'HoleCenterZ': 14.71468915749746, 'NormalX': 0.9998370373220766, 'NormalY': 0.0, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100271, 'Radius': 0.006, 'Depth': 0.05}]",2
100283,beam,M283,L60x4,A36,0.8827149613637832,-0.932723108170054,14.803018540319588,-0.8652097126092337,-0.9152178594155044,15.772537099427671,"[{'MemberID': 100283, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': 0.8200959869096841, 'HoleCenterY': -0.932095986909684, 'HoleCenterZ': 14.837751305861234, 'NormalX': 0.0, 'NormalY': -0.9998370373220766, 'NormalZ': 0.0180526673655801, 'ConnectedLegID': 100272, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100283, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': -0.8038325441429703, 'HoleCenterY': -0.9158325441429704, 'HoleCenterZ': 15.73849312440998, 'NormalX': 0.0, 'NormalY': -0.9998370373220766, 'NormalZ': 0.0180526673655801, 'ConnectedLegID': 100271, 'Radius': 0.006, 'Depth': 0.05}]",2
100284,beam,M284,L60x4,A36,0.932723108170054,0.8827149613637832,14.803018540319588,0.9152178594155044,-0.8652097126092337,15.772537099427671,"[{'MemberID': 100284, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': 0.932095986909684, 'HoleCenterY': 0.8200959869096841, 'HoleCenterZ': 14.837751305861234, 'NormalX': 0.9998370373220766, 'NormalY': 0.0, 'NormalZ': 0.0180526673655801, 'ConnectedLegID': 100273, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100284, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': 0.9158325441429704, 'HoleCenterY': -0.8038325441429703, 'HoleCenterZ': 15.73849312440998, 'NormalX': 0.9998370373220766, 'NormalY': 0.0, 'NormalZ': 0.0180526673655801, 'ConnectedLegID': 100272, 'Radius': 0.006, 'Depth': 0.05}]",2
100285,beam,M285,L60x4,A36,-0.8827149613637832,0.932723108170054,14.803018540319588,0.8652097126092337,0.9152178594155044,15.772537099427671,"[{'MemberID': 100285, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': -0.8200959869096841, 'HoleCenterY': 0.932095986909684, 'HoleCenterZ': 14.837751305861234, 'NormalX': -0.0, 'NormalY': 0.9998370373220766, 'NormalZ': 0.0180526673655801, 'ConnectedLegID': 100274, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100285, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': 0.8038325441429703, 'HoleCenterY': 0.9158325441429704, 'HoleCenterZ': 15.73849312440998, 'NormalX': -0.0, 'NormalY': 0.9998370373220766, 'NormalZ': 0.0180526673655801, 'ConnectedLegID': 100273, 'Radius': 0.006, 'Depth': 0.05}]",2
100286,beam,M286,L60x4,A36,-0.932723108170054,-0.8827149613637832,14.803018540319588,-0.915217859456368,0.8652097085289581,15.772537097164472,"[{'MemberID': 100286, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 1, 'HoleCenterX': -0.932095986909684, 'HoleCenterY': -0.8200959869096841, 'HoleCenterZ': 14.837751305861234, 'NormalX': -0.9998370373220766, 'NormalY': 0.0, 'NormalZ': 0.0180526673655801, 'ConnectedLegID': 100271, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100286, 'MemberType': 'brace', 'Section': 'L60x4', 'HoleNumber': 2, 'HoleCenterX': -0.9158325441429704, 'HoleCenterY': 0.8038325441429703, 'HoleCenterZ': 15.73849312440998, 'NormalX': -0.9998370373220766, 'NormalY': 0.0, 'NormalZ': 0.0180526673655801, 'ConnectedLegID': 100274, 'Radius': 0.006, 'Depth': 0.05}]",2
